"HYDROMONTHLYVAR"
"Generator Name","DataTypeName","DatatypeID","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","PatternName"
"Cochrane_COC1","DailyOpRange",11,0,1.5,1.65,1.5,2.2,2.9,2.75,2.15,1.5,1.3,.9,.35,1.55,""
"Cochrane_COC1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Ryan3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Ryan3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Ryan3","MinGen",3,0,6.616667,6.616667,6.616667,6.75,7.6,7.8,7.633333,6.7,6.616667,6.616667,6.616667,6.95,""
"Ryan3","MaxCap",4,0,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,""
"Ryan3","MonthlyEnergy",5,0,5846.33,5366.5,5668.17,6077.83,7071.17,7030.5,7101.83,6245.5,5305.17,5700,5692.83,6465,""
"Ryan3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Ryan3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Ryan3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Ryan3","DailyOpRange",11,0,.61667,.68333,.5,.85,.95,.98333,.95,.85,.38333,.51667,.65,.86667,""
"Ryan3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Ryan1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Ryan1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Ryan1","MinGen",3,0,6.616667,6.616667,6.616667,6.75,7.6,7.8,7.633333,6.7,6.616667,6.616667,6.616667,6.95,""
"Ryan1","MaxCap",4,0,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,11.25,""
"Ryan1","MonthlyEnergy",5,0,5846.33,5366.5,5668.17,6077.83,7071.17,7030.5,7101.83,6245.5,5305.17,5700,5692.83,6465,""
"Ryan1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Ryan1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Ryan1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Ryan1","DailyOpRange",11,0,.61667,.68333,.5,.85,.95,.98333,.95,.85,.38333,.51667,.65,.86667,""
"Ryan1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"BlackEagle3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BlackEagle3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BlackEagle3","MinGen",3,0,4.305,4.305,4.305,5.6,5.67,5.635,5.425,4.515,4.305,4.305,4.305,4.305,""
"BlackEagle3","MaxCap",4,0,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,7.35,""
"BlackEagle3","MonthlyEnergy",5,0,3568.95,3285.1,3612.53,5041.4,5280.45,5082,5066.6,4205.95,3586.1,3690.05,3681.65,3805.55,""
"BlackEagle3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BlackEagle3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"BlackEagle3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BlackEagle3","DailyOpRange",11,0,.245,.28,.28,.7,.7,.7,.7,.56,.35,.315,.42,.42,""
"BlackEagle3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"BlackEagle2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BlackEagle2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BlackEagle2","MinGen",3,0,3.9975,3.9975,3.9975,5.2,5.265,5.2325,5.0375,4.1925,3.9975,3.9975,3.9975,3.9975,""
"BlackEagle2","MaxCap",4,0,6.825,6.825,6.825,6.825,6.825,6.825,6.825,6.825,6.825,6.825,6.825,6.825,""
"BlackEagle2","MonthlyEnergy",5,0,3314.03,3050.45,3354.49,4681.3,4903.28,4719,4704.7,3905.53,3329.95,3426.48,3418.68,3533.73,""
"BlackEagle2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BlackEagle2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"BlackEagle2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BlackEagle2","DailyOpRange",11,0,.2275,.26,.26,.65,.65,.65,.65,.52,.325,.2925,.39,.39,""
"BlackEagle2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"BlackEagle1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BlackEagle1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BlackEagle1","MinGen",3,0,3.9975,3.9975,3.9975,5.2,5.265,5.2325,5.0375,4.1925,3.9975,3.9975,3.9975,3.9975,""
"BlackEagle1","MaxCap",4,0,6.825,6.825,6.825,6.825,6.825,6.825,6.825,6.825,6.825,6.825,6.825,6.825,""
"BlackEagle1","MonthlyEnergy",5,0,3314.03,3050.45,3354.49,4681.3,4903.28,4719,4704.7,3905.53,3329.95,3426.48,3418.68,3533.73,""
"BlackEagle1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BlackEagle1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"BlackEagle1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"BlackEagle1","DailyOpRange",11,0,.2275,.26,.26,.65,.65,.65,.65,.52,.325,.2925,.39,.39,""
"BlackEagle1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Canyon_Ferry_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Canyon_Ferry_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Canyon_Ferry_1","MinGen",3,0,9.4,9.4,9.4,9.9,18.6,22.6,14.1,9.6,9.4,9.4,9.5,13.4,""
"Canyon_Ferry_1","MaxCap",4,0,24,24,24,24,24,24,24,24,24,24,24,24,""
"Canyon_Ferry_1","MonthlyEnergy",5,0,8773,7802.3,7748.7,8880,17282,20339.3,13126,8915.7,7543.7,7979.3,8554.7,12448.3,""
"Canyon_Ferry_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Canyon_Ferry_1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Canyon_Ferry_1","DailyOpRange",11,0,1.2,1.1,.5,1.2,1.8,1.6,1.8,1.2,.5,.7,1.2,1.7,""
"Canyon_Ferry_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Holter_HOL1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Holter_HOL1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Holter_HOL1","MinGen",3,0,6.65,7.15,6.325,9.175,9.85,9.1,8.375,6.075,6.075,6.075,6.075,7.55,""
"Holter_HOL1","MaxCap",4,0,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,13.3,""
"Holter_HOL1","MonthlyEnergy",5,0,6205.25,6024.25,5893.5,8274.75,9181.5,8204,7794.25,5672.75,5183,5041.5,5455.25,7022,""
"Holter_HOL1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Holter_HOL1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Holter_HOL1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Holter_HOL1","DailyOpRange",11,0,.85,.9,.8,1.15,1.25,1.15,1.05,.775,.55,.35,.75,.95,""
"Holter_HOL1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Kerr_KER3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kerr_KER3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kerr_KER3","MinGen",3,0,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,""
"Kerr_KER3","MaxCap",4,0,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,86.6,""
"Kerr_KER3","MonthlyEnergy",5,0,37684.3,33431.9,26617.4,27002.4,51637.1,57723.3,44796.3,24998.9,21097.7,27442.1,30522.3,31435,""
"Kerr_KER3","KLoadFollowing",6,0,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,""
"Kerr_KER3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Kerr_KER3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kerr_KER3","DailyOpRange",11,0,35.6,36.3,48.2,46.7,19.6,10.5,27.4,50.1,46.8,47.3,42.6,42.7,""
"Kerr_KER3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Kerr_KER1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kerr_KER1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kerr_KER1","MinGen",3,0,16.5,16.2,13.1,13.1,22.6,26.1,19.6,13.1,13.1,13.1,13.8,13.8,""
"Kerr_KER1","MaxCap",4,0,70.6,70.6,70.6,70.6,70.6,70.6,70.6,70.6,70.6,70.6,70.6,70.6,""
"Kerr_KER1","MonthlyEnergy",5,0,30721.9,27255.1,21699.6,22013.5,42096.8,47058.5,36519.9,20380.1,17199.7,22372,24883.1,25627.2,""
"Kerr_KER1","KLoadFollowing",6,0,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,""
"Kerr_KER1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Kerr_KER1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Kerr_KER1","DailyOpRange",11,0,24,24.3,24.1,26.2,19.2,16.5,21.6,21.4,16.2,25.5,26.2,26.2,""
"Kerr_KER1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Thompson_Falls3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thompson_Falls3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thompson_Falls3","MinGen",3,0,2.617681,2.456946,2.267509,3.117107,3.777267,3.656716,3.346728,2.020666,1.716418,1.716418,1.946039,1.859931,""
"Thompson_Falls3","MaxCap",4,0,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,""
"Thompson_Falls3","MonthlyEnergy",5,0,2437.6,2066.25,2112,2806.6,3516.94,3295.98,3116.02,1884.44,1373.31,1576.46,1755.97,1730.88,""
"Thompson_Falls3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thompson_Falls3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Thompson_Falls3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thompson_Falls3","DailyOpRange",11,0,.32721,.30999,.28703,.39036,.47646,.45924,.41906,.25832,.0976,.20092,.24684,.23536,""
"Thompson_Falls3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Thompson_Falls1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thompson_Falls1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thompson_Falls1","MinGen",3,0,2.617681,2.456946,2.267509,3.117107,3.777267,3.656716,3.346728,2.020666,1.716418,1.716418,1.946039,1.859931,""
"Thompson_Falls1","MaxCap",4,0,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,5.396096,""
"Thompson_Falls1","MonthlyEnergy",5,0,2437.6,2066.25,2112,2806.6,3516.94,3295.98,3116.02,1884.44,1373.31,1576.46,1755.97,1730.88,""
"Thompson_Falls1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thompson_Falls1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Thompson_Falls1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Thompson_Falls1","DailyOpRange",11,0,.32721,.30999,.28703,.39036,.47646,.45924,.41906,.25832,.0976,.20092,.24684,.23536,""
"Thompson_Falls1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Tiber_Dam","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Tiber_Dam","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Tiber_Dam","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Tiber_Dam","MaxCap",4,0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,""
"Tiber_Dam","MonthlyEnergy",5,0,3446,3065,3044,3488,6789,7990,5156,3502,2963,3135,3361,4890,""
"Tiber_Dam","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Tiber_Dam","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Tiber_Dam","DailyOpRange",11,0,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,""
"Tiber_Dam","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Cutler_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Cutler_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Cutler_1","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Cutler_1","MaxCap",4,0,15,15,15,15,15,15,15,15,15,15,15,15,""
"Cutler_1","MonthlyEnergy",5,0,3078,2870,6082.5,8233.5,8313.5,9054.5,307,9,330.5,2276,2690.5,2205.5,""
"Cutler_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Cutler_1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Cutler_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Cutler_1","DailyOpRange",11,0,7.24,7.57,7.67,4.485,7.115,6.285,1.445,.12,2.025,11.87,1.19,1.13,""
"Cutler_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Cutler_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Cutler_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Cutler_2","MinGen",3,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Cutler_2","MaxCap",4,0,15,15,15,15,15,15,15,15,15,15,15,15,""
"Cutler_2","MonthlyEnergy",5,0,3078,2870,6082.5,8233.5,8313.5,9054.5,307,9,330.5,2276,2690.5,2205.5,""
"Cutler_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Cutler_2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Cutler_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Cutler_2","DailyOpRange",11,0,7.24,7.57,7.67,4.485,7.115,6.285,1.445,.12,2.025,11.87,1.19,1.13,""
"Cutler_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Gem_State_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gem_State_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gem_State_1","MinGen",3,0,10,7.7,7,17.3,14.9,17.4,16.9,12.9,8.8,6,5.7,6,""
"Gem_State_1","MaxCap",4,0,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,22.6,""
"Gem_State_1","MonthlyEnergy",5,0,9261,6470,6477,15564,13889,15673,15693,12032,7956,5616,4534,5565,""
"Gem_State_1","KLoadFollowing",6,0,.5,.5,.5,.5,.5,.5,.5,.5,.5,.5,.5,.5,""
"Gem_State_1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Gem_State_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Gem_State_1","DailyOpRange",11,0,1.2,1,.9,2.2,1.9,2.2,2.1,1.6,1.1,.8,.3,.7,""
"Gem_State_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Grace_3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Grace_3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Grace_3","MinGen",3,0,.1666667,.1666667,.1666667,0,0,0,0,2.833333,0,0,0,0,""
"Grace_3","MaxCap",4,0,11,11,11,11,11,11,11,11,11,11,11,11,""
"Grace_3","MonthlyEnergy",5,0,315.333,292.333,2213,2607.33,1663.33,3961.67,3811,3442,730.333,346.333,198.667,140.333,""
"Grace_3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Grace_3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Grace_3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Grace_3","DailyOpRange",11,0,.34333,.34,1.05333,.82333,.91333,2.05,.93667,.79,.44333,.43,.25667,.36667,""
"Grace_3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Grace_4","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Grace_4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Grace_4","MinGen",3,0,.1666667,.1666667,.1666667,0,0,0,0,2.833333,0,0,0,0,""
"Grace_4","MaxCap",4,0,11,11,11,11,11,11,11,11,11,11,11,11,""
"Grace_4","MonthlyEnergy",5,0,315.333,292.333,2213,2607.33,1663.33,3961.67,3811,3442,730.333,346.333,198.667,140.333,""
"Grace_4","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Grace_4","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Grace_4","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Grace_4","DailyOpRange",11,0,.34333,.34,1.05333,.82333,.91333,2.05,.93667,.79,.44333,.43,.25667,.36667,""
"Grace_4","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Grace_5","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Grace_5","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Grace_5","MinGen",3,0,.1666667,.1666667,.1666667,0,0,0,0,2.833333,0,0,0,0,""
"Grace_5","MaxCap",4,0,11,11,11,11,11,11,11,11,11,11,11,11,""
"Grace_5","MonthlyEnergy",5,0,315.333,292.333,2213,2607.33,1663.33,3961.67,3811,3442,730.333,346.333,198.667,140.333,""
"Grace_5","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Grace_5","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Grace_5","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Grace_5","DailyOpRange",11,0,.34333,.34,1.05333,.82333,.91333,2.05,.93667,.79,.44333,.43,.25667,.36667,""
"Grace_5","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Oneida_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Oneida_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Oneida_2","MinGen",3,0,0,0,0,1,.6666667,1,.3333333,1,0,0,0,0,""
"Oneida_2","MaxCap",4,0,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,""
"Oneida_2","MonthlyEnergy",5,0,321.667,499.667,1194.33,1509.33,1177,2345,1585,1363.33,517.667,586.667,37.6667,11,""
"Oneida_2","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Oneida_2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Oneida_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Oneida_2","DailyOpRange",11,0,.42,.76333,1.29,.64333,.56333,.77667,.44,.43,.41,.58667,.14,.06,""
"Oneida_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Oneida_3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Oneida_3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Oneida_3","MinGen",3,0,0,0,0,1,.6666667,1,.3333333,1,0,0,0,0,""
"Oneida_3","MaxCap",4,0,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,""
"Oneida_3","MonthlyEnergy",5,0,321.667,499.667,1194.33,1509.33,1177,2345,1585,1363.33,517.667,586.667,37.6667,11,""
"Oneida_3","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Oneida_3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Oneida_3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Oneida_3","DailyOpRange",11,0,.42,.76333,1.29,.64333,.56333,.77667,.44,.43,.41,.58667,.14,.06,""
"Oneida_3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Oneida_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Oneida_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Oneida_1","MinGen",3,0,0,0,0,1,.6666667,1,.3333333,1,0,0,0,0,""
"Oneida_1","MaxCap",4,0,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,9.3,""
"Oneida_1","MonthlyEnergy",5,0,321.667,499.667,1194.33,1509.33,1177,2345,1585,1363.33,517.667,586.667,37.6667,11,""
"Oneida_1","KLoadFollowing",6,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Oneida_1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Oneida_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Oneida_1","DailyOpRange",11,0,.42,.76333,1.29,.64333,.56333,.77667,.44,.43,.41,.58667,.14,.06,""
"Oneida_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Palisades_1","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Palisades_1","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Palisades_1","MinGen",3,0,10.7,8.3,7.5,18.6,16,18.7,18.1,13.9,9.5,7.2,7.2,7.2,""
"Palisades_1","MaxCap",4,0,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,""
"Palisades_1","MonthlyEnergy",5,0,13246.5,9254,9264.2,22261.2,19866.2,22417.2,22445.8,17210,11379.2,8032,6485.2,7960,""
"Palisades_1","KLoadFollowing",6,0,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,""
"Palisades_1","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Palisades_1","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Palisades_1","DailyOpRange",11,0,7.1,5.5,5,9.5,10,9.5,9.6,9.2,6.3,3.6,1.8,3.5,""
"Palisades_1","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Palisades_2","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Palisades_2","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Palisades_2","MinGen",3,0,10.7,8.3,7.5,18.6,16,18.7,18.1,13.9,9.5,7.2,7.2,7.2,""
"Palisades_2","MaxCap",4,0,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,""
"Palisades_2","MonthlyEnergy",5,0,13246.5,9254,9264.2,22261.2,19866.2,22417.2,22445.8,17210,11379.2,8032,6485.2,7960,""
"Palisades_2","KLoadFollowing",6,0,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,""
"Palisades_2","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Palisades_2","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Palisades_2","DailyOpRange",11,0,7.1,5.5,5,9.5,10,9.5,9.6,9.2,6.3,3.6,1.8,3.5,""
"Palisades_2","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Palisades_3","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Palisades_3","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Palisades_3","MinGen",3,0,10.7,8.3,7.5,18.6,16,18.7,18.1,13.9,9.5,7.2,7.2,7.2,""
"Palisades_3","MaxCap",4,0,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,""
"Palisades_3","MonthlyEnergy",5,0,13246.5,9254,9264.2,22261.2,19866.2,22417.2,22445.8,17210,11379.2,8032,6485.2,7960,""
"Palisades_3","KLoadFollowing",6,0,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,""
"Palisades_3","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Palisades_3","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Palisades_3","DailyOpRange",11,0,7.1,5.5,5,9.5,10,9.5,9.6,9.2,6.3,3.6,1.8,3.5,""
"Palisades_3","PLFAllocator",12,0,1,1,1,1,1,1,1,1,1,1,1,1,""
"Palisades_4","VOMCost",1,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Palisades_4","FixedCost",2,0,0,0,0,0,0,0,0,0,0,0,0,0,""
"Palisades_4","MinGen",3,0,10.7,8.3,7.5,18.6,16,18.7,18.1,13.9,9.5,7.2,7.2,7.2,""
"Palisades_4","MaxCap",4,0,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,44.1,""
"Palisades_4","MonthlyEnergy",5,0,13246.5,9254,9264.2,22261.2,19866.2,22417.2,22445.8,17210,11379.2,8032,6485.2,7960,""
"Palisades_4","KLoadFollowing",6,0,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,.001,""
"Palisades_4","DispatchCost",9,0,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,-50,""
"Palisades_4","Pvalue",10,0,0,0,0,0,0,0,0,0,0,0,0,0,""
