ba,year,month,hydro_gen_mwh,hydro_capacity,hours_in_month,hydro_num_sites,hydro_cf
PSCO,2007,12,5717.43128,38.932,744,14,0.19738825291188716
PSCO,2008,1,8145.4313299999985,38.932,744,14,0.2812123802985961
PSCO,2008,2,10951.437359999998,38.932,696,14,0.4041617125527444
PSCO,2008,3,11342.655819999998,38.932,744,14,0.3915931658894637
PSCO,2008,4,11323.28151,38.932,720,14,0.4039550979913696
PSCO,2008,5,13950.22395,38.932,744,14,0.481616690847234
PSCO,2008,6,15683.507759999999,38.932,720,14,0.5595050258570499
PSCO,2008,7,12090.071209999998,38.932,744,14,0.4173968897658889
PSCO,2008,8,9314.586529999999,38.932,744,14,0.32157622395652075
PSCO,2008,9,8563.877709999999,38.932,720,14,0.30551409116465167
PSCO,2008,10,7495.67239,38.932,744,14,0.25878014181605863
PSCO,2008,11,6946.033560000001,38.932,720,14,0.24779792544265217
PSCO,2008,12,6950.670610000001,38.932,744,14,0.23996453321147765
PSCO,2009,1,8476.23385,38.932,744,14,0.29263298656107317
PSCO,2009,2,4948.63483,38.932,672,14,0.18915133888819577
PSCO,2009,3,6563.21063,38.932,744,14,0.22658788821479742
PSCO,2009,4,9257.61674,38.932,720,14,0.3302630491055629
PSCO,2009,5,14901.955080000002,38.932,744,14,0.5144741990169792
PSCO,2009,6,19305.982980000004,38.932,720,14,0.6887358792253161
PSCO,2009,7,17618.951159999997,38.932,744,14,0.6082756079251498
PSCO,2009,8,13086.00552,38.932,744,14,0.451780465857757
PSCO,2009,9,9547.12504,38.932,720,14,0.34059118177563164
PSCO,2009,10,7035.9198799999995,38.932,744,14,0.2429076738708462
PSCO,2009,11,6928.931760000001,38.932,720,14,0.24718782321312377
PSCO,2009,12,7473.447970000002,38.932,744,14,0.2580128672794805
PSCO,2010,1,7785.601229999999,38.932,744,14,0.26878962761373837
PSCO,2010,2,6495.689179999999,38.932,672,14,0.2482842940744056
PSCO,2010,3,8511.716260000001,38.932,744,14,0.2938579791453309
PSCO,2010,4,11993.627700000001,38.932,720,14,0.4278695225007706
PSCO,2010,5,15140.23705,38.932,744,14,0.5227006313876194
PSCO,2010,6,17070.54118,38.932,720,14,0.6089870793234928
PSCO,2010,7,15808.691060000001,38.932,744,14,0.5457782973400548
PSCO,2010,8,11484.11518,38.932,744,14,0.3964769003081193
PSCO,2010,9,10264.25648,38.932,720,14,0.3661746578079158
PSCO,2010,10,5167.07899,38.932,744,14,0.17838792362255002
PSCO,2010,11,5508.514829999999,38.932,720,14,0.1965148217832802
PSCO,2010,12,5662.610710000001,38.932,744,14,0.19549563085733163
PSCO,2011,1,6247.222930000001,38.932,744,14,0.21567874790508737
PSCO,2011,2,8694.685720000001,38.932,672,14,0.33233639208534543
PSCO,2011,3,8278.72841,38.932,744,14,0.2858143206544855
PSCO,2011,4,9614.26092,38.932,720,14,0.3429862366861879
PSCO,2011,5,11173.116109999999,38.932,744,14,0.3857399871598563
PSCO,2011,6,19461.291970000002,38.932,720,14,0.6942764867090198
PSCO,2011,7,19606.24,38.932,744,14,0.6768846480601964
PSCO,2011,8,14835.447680000001,38.932,744,14,0.5121781015478877
PSCO,2011,9,12498.34293,38.932,720,14,0.445875105953971
PSCO,2011,10,7137.06333,38.932,744,14,0.24639954424256683
PSCO,2011,11,6165.906540000001,38.932,720,14,0.21996709861639097
PSCO,2011,12,6191.116040000001,38.932,744,14,0.21374171701638037
PSCO,2012,1,7814.84229,38.932,744,14,0.2697991442067724
PSCO,2012,2,7575.10021,38.932,696,14,0.27955832398901237
PSCO,2012,3,8725.07156,38.932,744,14,0.3012238446632618
PSCO,2012,4,8034.80121,38.932,720,14,0.28663942579369156
PSCO,2012,5,8059.5031,38.932,744,14,0.2782457992651096
PSCO,2012,6,6503.0666,38.932,720,14,0.23199519532632396
PSCO,2012,7,4093.39513,38.932,744,14,0.14132012675257327
PSCO,2012,8,5842.18768,38.932,744,14,0.2016953353462171
PSCO,2012,9,4832.16126,38.932,720,14,0.1723860855679989
PSCO,2012,10,4532.80037,38.932,744,14,0.1564901267746686
PSCO,2012,11,3412.8247,38.932,720,14,0.12175162605454525
PSCO,2012,12,4693.56361,38.932,744,14,0.16204030718296805
PSCO,2013,1,4004.4619300000004,38.932,744,14,0.13824980231592113
PSCO,2013,2,2145.2052700000004,38.932,672,14,0.08199603788718303
PSCO,2013,3,3662.2092800000005,38.932,744,14,0.12643389245544204
PSCO,2013,4,2851.18355,38.932,720,14,0.10171522533591333
PSCO,2013,5,5915.46647,38.932,744,14,0.2042252078755459
PSCO,2013,6,6227.9208499999995,38.932,720,14,0.22217944286048608
PSCO,2013,7,4520.060739999999,38.932,744,14,0.15605030455638666
PSCO,2013,8,7274.421480000001,38.932,744,14,0.251141688734369
PSCO,2013,9,8770.060889999999,38.932,720,14,0.3128696220332888
PSCO,2013,10,9613.25146,38.932,744,14,0.33188731399882226
PSCO,2013,11,6316.498770000002,38.932,720,14,0.2253394369242098
PSCO,2013,12,4618.211,38.932,744,14,0.15943883821695176
PSCO,2014,1,3817.6014400000004,38.932,744,14,0.13179864202154515
PSCO,2014,2,7420.89516,38.932,672,14,0.2836483805096065
PSCO,2014,3,8130.162270000001,38.932,744,14,0.28068523219144714
PSCO,2014,4,10111.008190000002,38.932,720,14,0.36070756525623027
PSCO,2014,5,16669.10609,38.932,744,14,0.5754832139771688
PSCO,2014,6,19588.079250000003,38.932,720,14,0.6987995896691668
PSCO,2014,7,17284.053169999996,38.932,744,14,0.5967136099032334
PSCO,2014,8,13181.03751,38.932,744,14,0.4550613445527852
PSCO,2014,9,10057.262490000001,38.932,720,14,0.35879020150518853
PSCO,2014,10,6526.478239999999,38.932,744,14,0.22531974139635796
PSCO,2014,11,6116.94355,38.932,720,14,0.21822035679018686
PSCO,2014,12,7379.16748,38.932,744,14,0.25475793332515806
PSCO,2015,1,7071.557309999999,38.932,744,14,0.24413801835624063
PSCO,2015,2,5220.199640000001,38.932,672,14,0.19953134249949853
PSCO,2015,3,7627.21264,38.932,744,14,0.26332142947891496
PSCO,2015,4,10709.84457,38.932,720,14,0.3820708960495222
PSCO,2015,5,15197.131710000001,38.932,744,14,0.5246648592003261
PSCO,2015,6,18609.63074,38.932,720,14,0.6638936957030492
PSCO,2015,7,16326.15475,38.932,744,14,0.5636431825852409
PSCO,2015,8,11263.957220000002,38.932,744,14,0.3888761801663557
PSCO,2015,9,9622.484719999999,38.932,720,14,0.34327961859424405
PSCO,2015,10,6415.8464300000005,38.932,744,14,0.22150029545587618
PSCO,2015,11,5711.2430300000005,38.932,720,14,0.20374709714659178
PSCO,2015,12,6079.88283,38.932,744,14,0.20990150837854588
PSCO,2016,1,5546.3277100000005,38.932,744,14,0.19148108357389615
PSCO,2016,2,7919.73722,38.932,696,14,0.2922771187546574
PSCO,2016,3,9450.317500000001,38.932,744,14,0.32626219178407573
PSCO,2016,4,13411.31069,38.932,720,14,0.47844499133817364
PSCO,2016,5,16080.419369999996,38.932,744,14,0.5551594291369898
PSCO,2016,6,17645.708370000008,38.932,720,14,0.6295060179715062
PSCO,2016,7,15212.86544,38.932,744,14,0.5252080495465488
PSCO,2016,8,11181.823380000002,38.932,744,14,0.38604059642453514
PSCO,2016,9,8360.74516,38.932,720,14,0.29826739072114344
PSCO,2016,10,6018.02629,38.932,744,14,0.2077659769197796
PSCO,2016,11,6288.6767899999995,38.932,720,14,0.2243468950848773
PSCO,2016,12,6995.6815799999995,38.932,744,14,0.24151848922687363
PSCO,2017,1,7087.16483,38.932,744,14,0.24467685143603016
PSCO,2017,2,8239.400899999999,38.932,672,14,0.31493407079131863
PSCO,2017,3,8825.99092,38.932,744,14,0.30470797856532866
PSCO,2017,4,8981.933879999999,38.932,720,14,0.3204281353813486
PSCO,2017,5,13506.779799999998,38.932,744,14,0.46630725173973026
PSCO,2017,6,15138.4676,38.932,720,14,0.5400608611025491
PSCO,2017,7,13438.521510000002,38.932,744,14,0.463950706649808
PSCO,2017,8,11156.22594,38.932,744,14,0.3851568719487742
PSCO,2017,9,8449.894549999999,38.932,720,14,0.3014477718272315
PSCO,2017,10,6989.416249999999,38.932,744,14,0.2413021853515752
PSCO,2017,11,5998.644660000001,38.932,720,14,0.21400007491694922
PSCO,2017,12,6328.318530000001,38.932,744,14,0.21847848751172438
PSCO,2018,1,7598.5813100000005,38.932,744,14,0.2623329631676516
PSCO,2018,2,8687.794109999999,38.932,672,14,0.3320729745361876
PSCO,2018,3,8661.73626,38.932,744,14,0.29903726058338276
PSCO,2018,4,8744.04439,38.932,720,14,0.31194149021941386
PSCO,2018,5,11370.454169999997,38.932,744,14,0.39255287444941206
PSCO,2018,6,11460.756529999999,38.932,720,14,0.4088594832728289
PSCO,2018,7,10042.720669999999,38.932,744,14,0.3467142831200582
PSCO,2018,8,8843.1865999999991,38.932,744,14,0.30530164118523717
PSCO,2018,9,6934.47014,38.932,720,14,0.2473854034670137
PSCO,2018,10,6509.01607,38.932,744,14,0.22471687849175123
PSCO,2018,11,4658.4291,38.932,720,14,0.16618823632658652
PSCO,2018,12,5766.531860000001,38.932,744,14,0.1990833983764358
PSCO,2019,1,5761.881109999999,38.932,744,14,0.19892283616374398
PSCO,2019,2,5206.2141,38.932,672,14,0.1989967741373237
PSCO,2019,3,6905.179480000001,38.932,744,14,0.23839400018118165
PSCO,2019,4,9564.21458,38.932,720,14,0.34120084663287553
PSCO,2019,5,9448.80721,38.932,744,14,0.32621005062314334
PSCO,2019,6,14399.568519999999,38.932,720,14,0.5137008302224961
PSCO,2019,7,15377.0837,38.932,744,14,0.5308775108570886
PSCO,2019,8,11510.43946,38.932,744,14,0.39738571816423224
PSCO,2019,9,8638.14962,38.932,720,14,0.3081637220738153
PSCO,2019,10,6651.999499999999,38.932,744,14,0.22965322981122857
PSCO,2019,11,5958.24171,38.932,720,14,0.21255871027261206
PSCO,2019,12,6253.714459999999,38.932,744,14,0.2159028610955523
PSEI,1982,1,96684.41087000002,346.3,744,11,0.37525892332616084
PSEI,1982,2,138912.00638,346.3,672,11,0.5969225966166137
PSEI,1982,3,79159.18411,346.3,744,11,0.30723867408611466
PSEI,1982,4,68438.17314,346.3,720,11,0.27448171599768983
PSEI,1982,5,107940.26840999999,346.3,744,11,0.4189460176939629
PSEI,1982,6,126508.08257999997,346.3,720,11,0.5073799314178457
PSEI,1982,7,122963.16240000002,346.3,744,11,0.47725402177861825
PSEI,1982,8,86478.05733,346.3,744,11,0.33564524407794843
PSEI,1982,9,54492.34378,346.3,720,11,0.21854984350434756
PSEI,1982,10,76770.47965000001,346.3,744,11,0.2979674518100721
PSEI,1982,11,87854.28029999997,346.3,720,11,0.3523529706901529
PSEI,1982,12,108445.56684000001,346.3,744,11,0.420907220571386
PSEI,1983,1,125405.84457,346.3,744,11,0.48673474646726217
PSEI,1983,2,104368.07904,346.3,672,11,0.4484829379976073
PSEI,1983,3,108545.22744,346.3,744,11,0.4212940309073803
PSEI,1983,4,90490.73683,346.3,720,11,0.3629268811162447
PSEI,1983,5,118040.44596,346.3,744,11,0.4581475985766583
PSEI,1983,6,116903.70268999998,346.3,720,11,0.46886010319408333
PSEI,1983,7,117372.39102000001,346.3,744,11,0.4555546926960588
PSEI,1983,8,79974.14337,346.3,744,11,0.3104017562387637
PSEI,1983,9,70327.20464,346.3,720,11,0.2820579645137485
PSEI,1983,10,53484.09869999999,346.3,744,11,0.2075865707059886
PSEI,1983,11,147372.13271999997,346.3,720,11,0.591058381942439
PSEI,1983,12,70388.70500999999,346.3,744,11,0.2731980204325915
PSEI,1984,1,121183.60152999999,346.3,744,11,0.47034705415001593
PSEI,1984,2,84225.42777000001,346.3,696,11,0.34944714307407376
PSEI,1984,3,98970.84202000001,346.3,744,11,0.38413319461651435
PSEI,1984,4,85822.24175000002,346.3,720,11,0.3442031706211699
PSEI,1984,5,110969.88837999999,346.3,744,11,0.43070481022110846
PSEI,1984,6,122744.86617,346.3,720,11,0.4922869788959476
PSEI,1984,7,90842.21204000001,346.3,744,11,0.35258373481256544
PSEI,1984,8,62310.643149999996,346.3,744,11,0.2418448294800021
PSEI,1984,9,51718.106239999994,346.3,720,11,0.20742334135463786
PSEI,1984,10,82021.82899000001,346.3,744,11,0.3183493901350374
PSEI,1984,11,109358.97433,346.3,720,11,0.43860082110084386
PSEI,1984,12,60683.89236,346.3,744,11,0.2355309600104329
PSEI,1985,1,61377.61056,346.3,744,11,0.2382234720967276
PSEI,1985,2,57682.352230000004,346.3,672,11,0.24786841950792735
PSEI,1985,3,36954.14536,346.3,744,11,0.14342925271456472
PSEI,1985,4,96526.34618999998,346.3,720,11,0.3871336116324958
PSEI,1985,5,105942.08989,346.3,744,11,0.41119053453715004
PSEI,1985,6,152070.84580000004,346.3,720,11,0.6099032863284886
PSEI,1985,7,103710.12741999999,346.3,744,11,0.4025276712496778
PSEI,1985,8,75188.23769000001,346.3,744,11,0.2918263334125114
PSEI,1985,9,57227.406310000006,346.3,720,11,0.22951922831039243
PSEI,1985,10,107253.02668,346.3,744,11,0.41627864257791275
PSEI,1985,11,117204.84813000003,346.3,720,11,0.4700678928433921
PSEI,1985,12,64744.82219,346.3,744,11,0.25129255117074817
PSEI,1986,1,120794.12264,346.3,744,11,0.46883537892125354
PSEI,1986,2,109415.56009,346.3,672,11,0.47017260740240363
PSEI,1986,3,97625.31997000001,346.3,744,11,0.3789108516219078
PSEI,1986,4,73232.12380999999,346.3,720,11,0.2937085852424038
PSEI,1986,5,118418.10947999998,346.3,744,11,0.45961341508853965
PSEI,1986,6,93940.33713000001,346.3,720,11,0.37676202846761003
PSEI,1986,7,80488.22443999998,346.3,744,11,0.31239704696965453
PSEI,1986,8,57970.99652000001,346.3,744,11,0.22500146137819468
PSEI,1986,9,45618.15396,346.3,720,11,0.18295855375878334
PSEI,1986,10,64646.46779999999,346.3,744,11,0.2509108105968161
PSEI,1986,11,136381.94102,346.3,720,11,0.5469805444059421
PSEI,1986,12,97517.93581999998,346.3,744,11,0.3784940640534808
PSEI,1987,1,101116.19615,346.3,744,11,0.3924599069968546
PSEI,1987,2,93568.73877,346.3,672,11,0.4020767964141331
PSEI,1987,3,110125.97733,346.3,744,11,0.4274293581688448
PSEI,1987,4,99138.97320000001,346.3,720,11,0.3976119501395707
PSEI,1987,5,114566.53390999998,346.3,744,11,0.444664385679332
PSEI,1987,6,87807.54111,346.3,720,11,0.35216551605063046
PSEI,1987,7,77550.71209,346.3,744,11,0.3009957495753883
PSEI,1987,8,61168.22616999999,346.3,744,11,0.23741079340276153
PSEI,1987,9,48159.75283000001,346.3,720,11,0.19315202309333593
PSEI,1987,10,36315.757600000004,346.3,744,11,0.14095149335991233
PSEI,1987,11,81223.38704,346.3,720,11,0.32575876343568516
PSEI,1987,12,123710.41875000003,346.3,744,11,0.4801543302236547
PSEI,1988,1,88769.04572000001,346.3,744,11,0.34453720327641835
PSEI,1988,2,95489.71044000001,346.3,696,11,0.3961820959502923
PSEI,1988,3,110037.56132,346.3,744,11,0.42708619119478103
PSEI,1988,4,120383.84371,346.3,720,11,0.4828177387541309
PSEI,1988,5,117435.13955,346.3,744,11,0.45579823708544087
PSEI,1988,6,98116.60143999998,346.3,720,11,0.3935115724965508
PSEI,1988,7,94248.66366000002,346.3,744,11,0.36580511513418357
PSEI,1988,8,74205.09711000002,346.3,744,11,0.2880104930695929
PSEI,1988,9,74462.56477999999,346.3,720,11,0.2986434561395065
PSEI,1988,10,105165.50354,346.3,744,11,0.40817638825494706
PSEI,1988,11,147550.54348999998,346.3,720,11,0.5917739255061443
PSEI,1988,12,95648.28528,346.3,744,11,0.37123743351373506
PSEI,1989,1,92176.37323,346.3,744,11,0.35776198316923297
PSEI,1989,2,59051.00408000001,346.3,672,11,0.25374969095059335
PSEI,1989,3,69491.71653,346.3,744,11,0.2697165602032547
PSEI,1989,4,109717.84586,346.3,720,11,0.4400401300253473
PSEI,1989,5,112435.70048999999,346.3,744,11,0.43639403218820144
PSEI,1989,6,112580.65293,346.3,720,11,0.45152185376359605
PSEI,1989,7,109522.29245000001,346.3,744,11,0.42508629028376793
PSEI,1989,8,77001.92575999998,346.3,744,11,0.29886575813748406
PSEI,1989,9,38049.58673,346.3,720,11,0.15260366224692784
PSEI,1989,10,74565.90187000002,346.3,744,11,0.2894108760739492
PSEI,1989,11,159584.86216999998,346.3,720,11,0.6400393933086276
PSEI,1989,12,131491.21303999997,346.3,744,11,0.5103537435687249
PSEI,1990,1,140280.43891,346.3,744,11,0.5444671586184519
PSEI,1990,2,100021.97303000002,346.3,672,11,0.4298071665343152
PSEI,1990,3,88416.26104,346.3,744,11,0.34316794841938897
PSEI,1990,4,111028.37238,346.3,720,11,0.4452961962171528
PSEI,1990,5,114592.33856,346.3,744,11,0.4447645406586992
PSEI,1990,6,130721.61722,346.3,720,11,0.524278953781243
PSEI,1990,7,97581.50476,346.3,744,11,0.37874079268084415
PSEI,1990,8,69870.88198000003,346.3,744,11,0.2711882061206178
PSEI,1990,9,54108.645560000004,346.3,720,11,0.21701096335868067
PSEI,1990,10,109059.77643000001,346.3,744,11,0.42329113776513
PSEI,1990,11,178711.97955000002,346.3,720,11,0.7167516104774281
PSEI,1990,12,106616.62788000001,346.3,744,11,0.413808602926793
PSEI,1991,1,135535.34427,346.3,744,11,0.5260501347191042
PSEI,1991,2,143990.32753999997,346.3,672,11,0.6187447899048443
PSEI,1991,3,70211.81555,346.3,744,11,0.2725114635439469
PSEI,1991,4,132450.25375,346.3,720,11,0.5312119138431675
PSEI,1991,5,114405.61042,346.3,744,11,0.44403979713344444
PSEI,1991,6,109893.66730999999,346.3,720,11,0.4407452887268585
PSEI,1991,7,96376.13046999999,346.3,744,11,0.3740624018813323
PSEI,1991,8,36029.92988999999,346.3,744,11,0.13984211701116872
PSEI,1991,9,40122.55651,346.3,720,11,0.16091762324734496
PSEI,1991,10,30084.186810000003,346.3,744,11,0.11676504464244129
PSEI,1991,11,113077.47946,346.3,720,11,0.4535144522251099
PSEI,1991,12,115396.51374999998,346.3,744,11,0.4478857668548309
PSEI,1992,1,106535.10335,346.3,744,11,0.41349218369149754
PSEI,1992,2,124338.93897000002,346.3,696,11,0.5158761213368915
PSEI,1992,3,82630.54356,346.3,744,11,0.32071197963727144
PSEI,1992,4,94927.82312999999,346.3,720,11,0.3807224914573106
PSEI,1992,5,70377.63261000002,346.3,744,11,0.2731550453876464
PSEI,1992,6,51277.851780000005,346.3,720,11,0.20565763379536048
PSEI,1992,7,61912.96533,346.3,744,11,0.24030133193762634
PSEI,1992,8,57190.59346,346.3,744,11,0.22197250138949695
PSEI,1992,9,75284.75876,346.3,720,11,0.30194099031026406
PSEI,1992,10,80994.19401000002,346.3,744,11,0.314360854726929
PSEI,1992,11,110755.31313999998,346.3,720,11,0.4442010505502614
PSEI,1992,12,72217.00592,346.3,744,11,0.28029416162876986
PSEI,1993,1,76206.60699999999,346.3,744,11,0.2957789061942066
PSEI,1993,2,89104.31451,346.3,672,11,0.38289259635019174
PSEI,1993,3,99105.67863,346.3,744,11,0.38465653277039297
PSEI,1993,4,106716.00593000001,346.3,720,11,0.42800079382840833
PSEI,1993,5,102455.93676000001,346.3,744,11,0.39765981062476136
PSEI,1993,6,101537.43755000002,346.3,720,11,0.4072313566833511
PSEI,1993,7,95158.43771,346.3,744,11,0.3693361996947764
PSEI,1993,8,68477.06853,346.3,744,11,0.2657784308542845
PSEI,1993,9,37644.510850000006,346.3,720,11,0.15097904374017393
PSEI,1993,10,57771.85967999999,346.3,744,11,0.2242285562583253
PSEI,1993,11,81275.10739,346.3,720,11,0.325966195775981
PSEI,1993,12,118311.09007,346.3,744,11,0.45919804317687135
PSEI,1994,1,125698.87464,346.3,744,11,0.4878720771659851
PSEI,1994,2,80800.29727000001,346.3,672,11,0.3472091758711137
PSEI,1994,3,115594.45244000001,346.3,744,11,0.44865402162336715
PSEI,1994,4,108437.57324000001,346.3,720,11,0.43490540170693365
PSEI,1994,5,92395.37084,346.3,744,11,0.35861197342722917
PSEI,1994,6,77148.89435000002,346.3,720,11,0.3094173899878077
PSEI,1994,7,67599.9272,346.3,744,11,0.2623740029000898
PSEI,1994,8,63966.37121000001,346.3,744,11,0.24827116774410904
PSEI,1994,9,79502.23304,346.3,720,11,0.31885581319985884
PSEI,1994,10,102571.73022000001,346.3,744,11,0.39810923704973317
PSEI,1994,11,112837.87476,346.3,720,11,0.4525534810857638
PSEI,1994,12,124829.78291,346.3,744,11,0.48449889193439705
PSEI,1995,1,111002.62804,346.3,744,11,0.43083188189120625
PSEI,1995,2,150149.90927,346.3,672,11,0.6452132976757697
PSEI,1995,3,111754.78880000001,346.3,744,11,0.4337512257070909
PSEI,1995,4,108744.08506,346.3,720,11,0.4361347140404915
PSEI,1995,5,117004.95504000002,346.3,744,11,0.45412857209393315
PSEI,1995,6,75563.88372,346.3,720,11,0.3030604634709789
PSEI,1995,7,65826.0502,346.3,744,11,0.2554890959420479
