"HR_GENERAL","HR_GENERAL"
"Note: For hourly resource units, there are three valid types - Wind, Solar and Others."
"GeneratorKey","GeneratorName","Type","CommitmentShapeID","CommitmentShapeName","CommitmentMultiplier","DispatchShapeID","DispatchShapeName","DispatchMultiplier","CommitmentVariation(%)","CommitmentPdf","DispatchVariation(%)","DispatchPdf","Capacity(MW)","Spillage","IfEnableMultiBlock","ModelType","IfUseInvertLoadingRatio","InvertLoadingRatio","TargetCapacityFactor"
"15829","Solar_KETTLEMNS   _1","Solar","2589","PV_CA_Cnty_Solar_KETTLEMNS   _1_36.05-119.95_T[09]","20","2589","PV_CA_Cnty_Solar_KETTLEMNS   _1_36.05-119.95_T[09]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15872","Solar_LANPRI_DIST_AS","Solar","2590","PV_CA_Cnty_Solar_LANPRI_DIST_AS_34.73-118.27_F[09]","2","2590","PV_CA_Cnty_Solar_LANPRI_DIST_AS_34.73-118.27_F[09]","2","0","0","0","0","2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15871","Solar_LANPRI_DIST_AW","Solar","2591","PV_CA_Cnty_Solar_LANPRI_DIST_AW_34.73-118.27_F[09]","1.9","2591","PV_CA_Cnty_Solar_LANPRI_DIST_AW_34.73-118.27_F[09]","1.9","0","0","0","0","1.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15864","Solar_LTLRCK_DIST _AS","Solar","2592","PV_CA_Cnty_Solar_LTLRCK_DIST _AS_34.62-117.94_F[09]","19.9","2592","PV_CA_Cnty_Solar_LTLRCK_DIST _AS_34.62-117.94_F[09]","19.9","0","0","0","0","19.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15818","Solar_NEENACH     _AS","Solar","2593","PV_CA_Cnty_Solar_NEENACH     _AS_34.79-118.50_F[09]","3.9","2593","PV_CA_Cnty_Solar_NEENACH     _AS_34.79-118.50_F[09]","3.9","0","0","0","0","3.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15865","Solar_OASIS_DIST  _AS","Solar","2594","PV_CA_Cnty_Solar_OASIS_DIST  _AS_34.65-118.08_F[09]","18","2594","PV_CA_Cnty_Solar_OASIS_DIST  _AS_34.65-118.08_F[09]","18","0","0","0","0","18",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15866","Solar_PIUTE_DIST  _AS","Solar","2595","PV_CA_Cnty_Solar_PIUTE_DIST  _AS_34.73-118.27_F[09]","3","2595","PV_CA_Cnty_Solar_PIUTE_DIST  _AS_34.73-118.27_F[09]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16161","Solar_Q106A_G1","Solar","2596","PV_CA_Cnty_Solar_Q106A_G1_32.67-116.32_T[09]","50","2596","PV_CA_Cnty_Solar_Q106A_G1_32.67-116.32_T[09]","50","0","0","0","0","50",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15828","Solar_Q356SPV     _1","Solar","2597","PV_CA_Cnty_Solar_Q356SPV     _1_35.14-119.53_T[09]","41.9","2597","PV_CA_Cnty_Solar_Q356SPV     _1_35.14-119.53_T[09]","41.9","0","0","0","0","41.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16163","Solar_Q838_G1","Solar","2598","PV_CA_Cnty_Solar_Q838_G1_32.71-115.72_T[09]","52.4","2598","PV_CA_Cnty_Solar_Q838_G1_32.71-115.72_T[09]","52.4","0","0","0","0","52.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16164","Solar_Q838_G2","Solar","2599","PV_CA_Cnty_Solar_Q838_G2_32.71-115.72_T[09]","52.4","2599","PV_CA_Cnty_Solar_Q838_G2_32.71-115.72_T[09]","52.4","0","0","0","0","52.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15867","Solar_REDMAN_DIST _AS","Solar","2600","PV_CA_Cnty_Solar_REDMAN_DIST _AS_34.73-118.27_F[09]","6.8","2600","PV_CA_Cnty_Solar_REDMAN_DIST _AS_34.73-118.27_F[09]","6.8","0","0","0","0","6.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15812","Solar_ROADWAY     _1","Solar","2601","PV_CA_Cnty_Solar_ROADWAY     _1_35.47-116.63_F[09]","7.2","2601","PV_CA_Cnty_Solar_ROADWAY     _1_35.47-116.63_F[09]","7.2","0","0","0","0","7.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15868","Solar_ROSAMOND_DIS_AS","Solar","2602","PV_CA_Cnty_Solar_ROSAMOND_DIS_AS_34.73-118.27_F[09]","3","2602","PV_CA_Cnty_Solar_ROSAMOND_DIS_AS_34.73-118.27_F[09]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15821","Solar_SANBRDNO    _2","Solar","2603","PV_CA_Cnty_Solar_SANBRDNO    _2_34.02-117.02_F[09]","12.5","2603","PV_CA_Cnty_Solar_SANBRDNO    _2_34.02-117.02_F[09]","12.5","0","0","0","0","12.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15822","Solar_SANBRDNO    _3","Solar","2604","PV_CA_Cnty_Solar_SANBRDNO    _3_34.02-117.02_F[09]","14.8","2604","PV_CA_Cnty_Solar_SANBRDNO    _3_34.02-117.02_F[09]","14.8","0","0","0","0","14.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15869","Solar_SHUTTLE_DIST_AS","Solar","2605","PV_CA_Cnty_Solar_SHUTTLE_DIST_AS_34.73-118.27_F[09]","4","2605","PV_CA_Cnty_Solar_SHUTTLE_DIST_AS_34.73-118.27_F[09]","4","0","0","0","0","4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15819","Solar_VICTOR      _3","Solar","2606","PV_CA_Cnty_Solar_VICTOR      _3_35.30-116.81_F[09]","17.5","2606","PV_CA_Cnty_Solar_VICTOR      _3_35.30-116.81_F[09]","17.5","0","0","0","0","17.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15820","Solar_VICTOR      _4","Solar","2607","PV_CA_Cnty_Solar_VICTOR      _4_35.30-116.81_F[09]","10","2607","PV_CA_Cnty_Solar_VICTOR      _4_35.30-116.81_F[09]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15870","Solar_WILSONA_DIST_AS","Solar","2608","PV_CA_Cnty_Solar_WILSONA_DIST_AS_34.73-118.27_F[09]","3","2608","PV_CA_Cnty_Solar_WILSONA_DIST_AS_34.73-118.27_F[09]","3","0","0","0","0","3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16175","Solar-CPF-01-FV","Solar","2745","PV_MX_Cnty_Solar-CPF-01-FV_32.23-115.58_F[09]","150","2745","PV_MX_Cnty_Solar-CPF-01-FV_32.23-115.58_F[09]","150","0","0","0","0","150",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16174","Solar-HRF-01-FV","Solar","2746","PV_MX_Cnty_Solar-HRF-01-FV_32.33-116.33_F[09]","100","2746","PV_MX_Cnty_Solar-HRF-01-FV_32.33-116.33_F[09]","100","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16160","Solar-IPP-90G","Solar","2666","PV_CA_Imperial_Solar-IPP-90G_33.41-115.56_T[09]","20","2666","PV_CA_Imperial_Solar-IPP-90G_33.41-115.56_T[09]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15176","SOLARISG_25075_EQ","Solar","2609","PV_CA_Cnty_SOLARISG_25075_EQ_34.71-118.28_T[09]","10","2609","PV_CA_Cnty_SOLARISG_25075_EQ_34.71-118.28_T[09]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15177","SOLARISG2_25095_EQ","Solar","2610","PV_CA_Cnty_SOLARISG2_25095_EQ_34.71-118.28_F[09]","10","2610","PV_CA_Cnty_SOLARISG2_25095_EQ_34.71-118.28_F[09]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16176","Solar-PID-01-FV","Solar","2747","PV_MX_Cnty_Solar-PID-01-FV_32.16-115.46_F[09]","110","2747","PV_MX_Cnty_Solar-PID-01-FV_32.16-115.46_F[09]","110","0","0","0","0","110",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16868","SolarPVAgg_IID","Solar","2667","PV_CA_Imperial_SolarPVAgg_IID_32.98-115.63_F[09]","8","2667","PV_CA_Imperial_SolarPVAgg_IID_32.98-115.63_F[09]","8","0","0","0","0","8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16863","SolarTrack_Ag_PSCO","Solar","2729","PV_CO_Cnty_SolarTrack_Ag_PSCO_38.80-104.63_T[09]","547.46","2729","PV_CO_Cnty_SolarTrack_Ag_PSCO_38.80-104.63_T[09]","547.46","0","0","0","0","547.46",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15181","SOLEIL_4_29640_EQ","Solar","2611","PV_CA_Cnty_SOLEIL_4_29640_EQ_34.91-118.38_F[09]","40","2611","PV_CA_Cnty_SOLEIL_4_29640_EQ_34.91-118.38_F[09]","40","0","0","0","0","40",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13512","SOL-GEN","Solar","2612","PV_CA_Cnty_SOL-GEN_33.08-115.47_F[09]","20","2612","PV_CA_Cnty_SOL-GEN_33.08-115.47_F[09]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13527","Sonora","Solar","2708","PV_CA_Tuolumne_Sonora_37.89-120.53_F[09]","54.4","2708","PV_CA_Tuolumne_Sonora_37.89-120.53_F[09]","54.4","0","0","0","0","54.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14155","South Hurlburt Wind","Wind","1262","WT_OR_NA_South Hurlburt_45.29-120.17 [09]",".029","1262","WT_OR_NA_South Hurlburt_45.29-120.17 [09]",".029","0","0","0","0","290",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16373","South Peak Wind","Wind","1264","WT_MT_Judith Basin_Spion Kop_47.33-110.64 [09]",".008","1264","WT_MT_Judith Basin_Spion Kop_47.33-110.64 [09]",".008","0","0","0","0","80",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13234","South Valley","Solar","2755","PV_NM_BerCntylillo_South Valley_34.99-106.74_T[09]","7.6","2755","PV_NM_BerCntylillo_South Valley_34.99-106.74_T[09]","7.6","0","0","0","0","7.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16156","Southern Bighorn Solar 1","Solar","2846","PV_NV_Clark_Southern Bighorn Solar 1_36.66-114.64_T[09]","153.9","2846","PV_NV_Clark_Southern Bighorn Solar 1_36.66-114.64_T[09]","153.9","0","0","0","0","153.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16157","Southern Bighorn Solar 2","Solar","2847","PV_NV_Clark_Southern Bighorn Solar 2_36.66-114.64_T[09]","151.9","2847","PV_NV_Clark_Southern Bighorn Solar 2_36.66-114.64_T[09]","151.9","0","0","0","0","151.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16753","Southwest Junior High","Solar","2270","PV_AZ_Yuma_SolarAg1_AZPS_Yuma_32.75-114.49_F[09]",".43","2270","PV_AZ_Yuma_SolarAg1_AZPS_Yuma_32.75-114.49_F[09]",".43","0","0","0","0",".43",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"613","SouthWind","Wind","2128","WT-CISO-SouthWind_2028[09]",".00066","2128","WT-CISO-SouthWind_2028[09]",".00066","0","0","0","0","6.6",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16479","Spanish Peaks Solar","Solar","2716","PV_CO_Cnty_ADS30_PV_PSCO_5_37.36-104.44_F[09]","100.2","2716","PV_CO_Cnty_ADS30_PV_PSCO_5_37.36-104.44_F[09]","100.2","0","0","0","0","100.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17207","SpanishFork Wind","Wind","1349","WT_UT_NA_Spanish Fork Wind 2_40.07-111.58 [09]",".002","1349","WT_UT_NA_Spanish Fork Wind 2_40.07-111.58 [09]",".002","0","0","0","0","20",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"14818","Spectrum","Solar","2848","PV_NV_Clark_Spectrum_36.23-114.87_F[09]","30","2848","PV_NV_Clark_Spectrum_36.23-114.87_F[09]","30","0","0","0","0","30",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"9117","Spion_Kop","Wind","1264","WT_MT_Judith Basin_Spion Kop_47.33-110.64 [09]",".004","1264","WT_MT_Judith Basin_Spion Kop_47.33-110.64 [09]",".004","0","0","0","0","40",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13885","Spring Canyon 1","Wind","1265","WT_UT_NA_Spring Canyon_40.98-102.96 [09]",".006","1265","WT_UT_NA_Spring Canyon_40.98-102.96 [09]",".006","0","0","0","0","60",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13761","Spring Valley Wind","Wind","1266","WT_NV_White Pine_Spring Valley_39.1-114.49 [09]",".015","1266","WT_NV_White Pine_Spring Valley_39.1-114.49 [09]",".015","0","0","0","0","150",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13669","Springbok 1","Solar","2680","PV_CA_Kern_Springbok 1_35.25-117.96_T[09]","105","2680","PV_CA_Kern_Springbok 1_35.25-117.96_T[09]","105","0","0","0","0","105",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13670","Springbok 2","Solar","2681","PV_CA_Kern_Springbok 2_35.25-117.96_T[09]","150","2681","PV_CA_Kern_Springbok 2_35.25-117.96_T[09]","150","0","0","0","0","150",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13668","Springbok 3","Solar","2682","PV_CA_Kern_Springbok 3_35.25-117.96_T[09]","95","2682","PV_CA_Kern_Springbok 3_35.25-117.96_T[09]","95","0","0","0","0","95",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16794","Springer Solar","Solar","2801","PV_NM_Taos_Springer Solar_36.40-104.59_F[09]","1","2801","PV_NM_Taos_Springer Solar_36.40-104.59_F[09]","1","0","0","0","0","1",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16997","Springerville Agg PV 1","Solar","2613","PV_CA_Cnty_Springerville Agg PV 1_35.96-119.02_T[09]","14.9","2613","PV_CA_Cnty_Springerville Agg PV 1_35.96-119.02_T[09]","14.9","0","0","0","0","14.9",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16998","Springerville Agg PV 2","Solar","2614","PV_CA_Cnty_Springerville Agg PV 2_35.96-119.02_T[09]","2.5","2614","PV_CA_Cnty_Springerville Agg PV 2_35.96-119.02_T[09]","2.5","0","0","0","0","2.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17345","Springerville Solar Total","Solar","2263","PV_AZ_YAVAPAI_Prescott Airport_34.66-112.40_F[09]","5.13","2263","PV_AZ_YAVAPAI_Prescott Airport_34.66-112.40_F[09]","5.13","0","0","0","0","5.13",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15182","SS1T1_G1_29543_EQ","Solar","2615","PV_CA_Cnty_SS1T1_G1_29543_EQ_34.82-118.40_T[09]","75.8","2615","PV_CA_Cnty_SS1T1_G1_29543_EQ_34.82-118.40_T[09]","75.8","0","0","0","0","75.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15183","SS1T1_G2_29544_EQ","Solar","2616","PV_CA_Cnty_SS1T1_G2_29544_EQ_34.83-118.41_T[09]","75.8","2616","PV_CA_Cnty_SS1T1_G2_29544_EQ_34.83-118.41_T[09]","75.8","0","0","0","0","75.8",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15184","SS1T2_G1_29536_EQ","Solar","2617","PV_CA_Cnty_SS1T2_G1_29536_EQ_34.86-118.44_T[09]","83.3","2617","PV_CA_Cnty_SS1T2_G1_29536_EQ_34.86-118.44_T[09]","83.3","0","0","0","0","83.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15185","SS1T2_G2_29537_EQ","Solar","2618","PV_CA_Cnty_SS1T2_G2_29537_EQ_34.86-118.44_T[09]","83.3","2618","PV_CA_Cnty_SS1T2_G2_29537_EQ_34.86-118.44_T[09]","83.3","0","0","0","0","83.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15186","SSOLAR_GRWKS_29917_1","Solar","2619","PV_CA_Cnty_SSOLAR_GRWKS_29917_1_34.70-118.33_F[09]","20","2619","PV_CA_Cnty_SSOLAR_GRWKS_29917_1_34.70-118.33_F[09]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15694","ST_DIST_PV","Solar","2773","PV_NM_Cnty_ST_DIST_PV_31.79-106.67_T[09]","20","2773","PV_NM_Cnty_ST_DIST_PV_31.79-106.67_T[09]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15187","STANFORD_365559_RN","Solar","2620","PV_CA_Cnty_STANFORD_365559_RN_37.44-122.19_F[09]","3.5","2620","PV_CA_Cnty_STANFORD_365559_RN_37.44-122.19_F[09]","3.5","0","0","0","0","3.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"14169","Star Point Wind","Wind","1267","WT_OR_NA_Star Point_45.51-120.48 [09]",".01","1267","WT_OR_NA_Star Point_45.51-120.48 [09]",".01","0","0","0","0","100",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16832","Starvation Ridge","Solar","2752","PV_NA_Cnty_Starvation Ridge_42.51-122.87_S[09]","10","2752","PV_NA_Cnty_Starvation Ridge_42.51-122.87_S[09]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13033","Stateline","Wind","1268","WT_WA_NA_Stateline 1_46.01-118.82 [09]",".0175","1268","WT_WA_NA_Stateline 1_46.01-118.82 [09]",".0175","0","0","0","0","175",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15545","STEVENS SOL","Solar","2910","PV_UT_Cnty_STEVENS SOL_38.50-113.03_F[09]","79.2","2910","PV_UT_Cnty_STEVENS SOL_38.50-113.03_F[09]","79.2","0","0","0","0","79.2",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"13737","Stillwater Solar","Solar","2817","PV_NV_Churchill_Stillwater Solar_39.55-118.56_F[09]","22","2817","PV_NV_Churchill_Stillwater Solar_39.55-118.56_F[09]","22","0","0","0","0","22",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16930","Stillwater Wind","Wind","3027","WT_MT_Teton_Stillwater Wind_1_45.79-109.05 [09]",".008","3027","WT_MT_Teton_Stillwater Wind_1_45.79-109.05 [09]",".008","0","0","0","0","80",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16910","Stirling Wind","Wind","2958","WT_AB_NA_Stirling Wind_49.0-117.62 [09]",".0113","2958","WT_AB_NA_Stirling Wind_49.0-117.62 [09]",".0113","0","0","0","0","113",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16790","Storrie Solar","Solar","2793","PV_NM_San Miguel_Storrie Solar_35.66-105.18_F[09]","1.88","2793","PV_NM_San Miguel_Storrie Solar_35.66-105.18_F[09]","1.88","0","0","0","0","1.88",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16914","Strathcona Cogeneration","Others","2058","AB_CG_GenericShape_2028","96","2058","AB_CG_GenericShape_2028","96","0","0","0","0","96",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15189","STROUD_DIST_34563_1","Solar","2621","PV_CA_Cnty_STROUD_DIST_34563_1_36.53-120.11_F[09]","10","2621","PV_CA_Cnty_STROUD_DIST_34563_1_36.53-120.11_F[09]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15188","STROUD_DIST_34563_2","Solar","2622","PV_CA_Cnty_STROUD_DIST_34563_2_36.53-120.11_F[09]","10","2622","PV_CA_Cnty_STROUD_DIST_34563_2_36.53-120.11_F[09]","10","0","0","0","0","10",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16911","Suffield PV","Solar","2224","PV_AB_Cnty_Suffield PV_50.35-111.68_T[09]","22","2224","PV_AB_Cnty_Suffield PV_50.35-111.68_T[09]","22","0","0","0","0","22",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16873","Sukunka Wind","Wind","2962","WT_BC_NA_Sukunka Wind_55.50-121.61 [09]",".0015","2962","WT_BC_NA_Sukunka Wind_55.50-121.61 [09]",".0015","0","0","0","0","15",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"17053","Summer Wheat Solar Farm","Solar","2623","PV_CA_Cnty_Summer Wheat Solar Farm_36.25-119.89_F[09]","18.5","2623","PV_CA_Cnty_Summer Wheat Solar Farm_36.25-119.89_F[09]","18.5","0","0","0","0","18.5",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"5280","SummerviewG1","Wind","1269","WT_AB_NA_Summerview_49.5-113.83 [09]",".00414","1269","WT_AB_NA_Summerview_49.5-113.83 [09]",".00414","0","0","0","0","41.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"5455","SummerviewG2","Wind","1269","WT_AB_NA_Summerview_49.5-113.83 [09]",".0027","1269","WT_AB_NA_Summerview_49.5-113.83 [09]",".0027","0","0","0","0","27",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"5339","SummerviewG3","Wind","1269","WT_AB_NA_Summerview_49.5-113.83 [09]",".0045","1269","WT_AB_NA_Summerview_49.5-113.83 [09]",".0045","0","0","0","0","45",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"5338","SummerviewG4","Wind","1269","WT_AB_NA_Summerview_49.5-113.83 [09]",".0018","1269","WT_AB_NA_Summerview_49.5-113.83 [09]",".0018","0","0","0","0","18",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16149","Sun Streams 1","Solar","2252","PV_AZ_Maricopa_Sun Streams 1_33.31-112.84_T[09]","154.3","2252","PV_AZ_Maricopa_Sun Streams 1_33.31-112.84_T[09]","154.3","0","0","0","0","154.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"17177","Sun Streams PVS","Solar","3080","PV_AZ_Cnty_Sun Streams PVS_33.04-111.43_T[09].DAT","67.11","3080","PV_AZ_Cnty_Sun Streams PVS_33.04-111.43_T[09].DAT","67.11","0","0","0","0","67.11",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"1649","SunCity","Solar","2624","PV_CA_Cnty_SunCity_35.98-120.11_F[09]","20","2624","PV_CA_Cnty_SunCity_35.98-120.11_F[09]","20","0","0","0","0","20",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"5285","Suncor1","Others","2058","AB_CG_GenericShape_2028","34.4","2058","AB_CG_GenericShape_2028","34.4","0","0","0","0","34.4",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"5446","Suncor2","Others","2058","AB_CG_GenericShape_2028","31.4","2058","AB_CG_GenericShape_2028","31.4","0","0","0","0","31.4",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"13534","SunPeak IID","Solar","2668","PV_CA_Imperial_SunPeak IID_33.25-115.50_F[09]","23","2668","PV_CA_Imperial_SunPeak IID_33.25-115.50_F[09]","23","0","0","0","0","23",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16165","Sunshine Valley","Solar","2867","PV_NV_Nye_Sunshine Valley_34.83-118.34_T[09]","103.4","2867","PV_NV_Nye_Sunshine Valley_34.83-118.34_T[09]","103.4","0","0","0","0","103.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15539","SWEETWATER","Solar","2924","PV_WY_Cnty_SWEETWATER_41.63-109.68_F[09]","80","2924","PV_WY_Cnty_SWEETWATER_41.63-109.68_F[09]","80","0","0","0","0","80",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"9232","SyncrudeCC-Total","Others","2058","AB_CG_GenericShape_2028","528.2","2058","AB_CG_GenericShape_2028","528.2","0","0","0","0","528.2",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"3064","TABER_WG1_1","Wind","1271","WT_AB_NA_Taber Wind_49.71-111.94 [09]",".004","1271","WT_AB_NA_Taber Wind_49.71-111.94 [09]",".004","0","0","0","0","40",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"3016","TABER_WG2_2","Wind","1271","WT_AB_NA_Taber Wind_49.71-111.94 [09]",".004","1271","WT_AB_NA_Taber Wind_49.71-111.94 [09]",".004","0","0","0","0","40",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"11309","TALEGA","Others","1","None","0","1","None","0","0","0","0","0","0",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16799","Taos Mesa Solar","Solar","2804","PV_NM_TBD_Taos Mesa Solar_36.40-105.63_T[09]","15","2804","PV_NM_TBD_Taos Mesa Solar_36.40-105.63_T[09]","15","0","0","0","0","15",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16800","Taos Mesa Storage","Solar","2805","PV_NM_TBD_Taos Mesa Storage_36.40-105.63_T[09]","12","2805","PV_NM_TBD_Taos Mesa Storage_36.40-105.63_T[09]","12","0","0","0","0","12",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16441","TB Flats Wind I 1","Wind","3074","WT_WY_NA_TB Flats Wind I WT-69028-01_42.17-106.23 [09]",".00834","3074","WT_WY_NA_TB Flats Wind I WT-69028-01_42.17-106.23 [09]",".00834","0","0","0","0","83.4",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16440","TB Flats Wind I 2","Wind","3074","WT_WY_NA_TB Flats Wind I WT-69028-01_42.17-106.23 [09]",".00833","3074","WT_WY_NA_TB Flats Wind I WT-69028-01_42.17-106.23 [09]",".00833","0","0","0","0","83.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16439","TB Flats Wind I 3","Wind","3074","WT_WY_NA_TB Flats Wind I WT-69028-01_42.17-106.23 [09]",".00833","3074","WT_WY_NA_TB Flats Wind I WT-69028-01_42.17-106.23 [09]",".00833","0","0","0","0","83.3",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16442","TB Flats Wind II 1","Wind","3075","WT_WY_NA_TB Flats Wind II WT-69028-02_42.17-106.23 [09]",".0125","3075","WT_WY_NA_TB Flats Wind II WT-69028-02_42.17-106.23 [09]",".0125","0","0","0","0","125",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"16443","TB Flats Wind II 2","Wind","3075","WT_WY_NA_TB Flats Wind II WT-69028-02_42.17-106.23 [09]",".0125","3075","WT_WY_NA_TB Flats Wind II WT-69028-02_42.17-106.23 [09]",".0125","0","0","0","0","125",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
"15669","TBC_POT2","Others","2029","TBC_POT2_2028[12]","1","2029","TBC_POT2_2028[12]","1","1","1","1","1","400",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"15670","TBC_PTB2","Others","2030","TBC_PTB2_2028[12]",".01","2030","TBC_PTB2_2028[12]",".01","1","1","1","1","-418",#FALSE#,#FALSE#,"NA",#TRUE#,"1","1"
"16119","Techren V 1","Solar","2849","PV_NV_Clark_Techren V 1_35.89-114.96_T[09]","200","2849","PV_NV_Clark_Techren V 1_35.89-114.96_T[09]","200","0","0","0","0","200",#TRUE#,#FALSE#,"NA",#TRUE#,"1","1"
